TMDB451915,movie,Beautiful Boy,,,2018,Tenderloin,Big Indie Pictures,Amazon Studios,Felix van Groeningen,Luke Davies,Steve Carell,Timothee Chalamet,Maura Tierney,20
TMDB513243,movie,The Etruscan Smile,,,2019,Turk Street between Mason and Leavenworth,"Po Valley Productions, LLC",TBD,Oded Binnun/ Michel Brezis,"Sarah Bellwood, Michal Lali Kagan, Michael McGowan Amital Stern, Jose Luis Sampedro",Brian Cox,Roseanne Arquette,Thora Birch,20
TMDB795,movie,City of Angels,,,1998,100 Larkin Street,Atlas Entertainment,Warner Bros. Pictures,Brad Silberling,Dana Stevens,Nicolas Cage,Meg Ryan,,21
TMDB212508,movie,By Hook or By Crook,,,2001,101 Grove Street,Steakhaus Productions,Artistic License,Harriet Dodge & Silas Howard,Harriet Dodge & Silas Howard,Silas Howard,,,21
TMDB11850,movie,Invasion of the Body Snatchers,,,1978,101 Grove Street,Solofilm,United Artists,Philip Kaufman,Jack Finney,Donald Sutherland,Jeff Goldblum,Brooke Adams,21
TMDB273153,movie,Summertime,,,2015,1506 Haight,"Creative Monster Productions, Inc.",6 Distribution,Gabriele Muccino,Gabriele Muccino,Jessica Rothe,Scott Bakula,Matilda Anna Ingrid Lutz,21
TMDB321697,movie,Steve Jobs,,,2015,201 Van Ness Ave.,RDF Productions LLC,Universal Pictures,Danny Boyle,Aaron Sorkin,Michael Fassbender,Kate Winslet,Seth Rogen,21
TMDB13572,movie,Twisted,,,2004,24 Willy Mays Plaza,Paramount Pictures,Paramount Pictures,Philip Kaufman,Sarah Thorp,Ashley Judd,Samuel L. Jackson,,21
TMDB57774,tv,Looking,,,2014,399 9th Street,"Mission Street Productions, LLC",Home Box Office (HBO),Andrew Haigh,Michael Lannan,Jonathan Groff,Frankie J. Alvarez,Murray Bartlett,21
TMDB116741,movie,The Internship,,,2013,399 Embarcadero,Twentieth Century Fox Film Corporation,Twentieth Century Fox Film Corporation,Shawn Levy,Vince Vaughn,Vince Vaughn,Owen Wilson,Rose Byrne,21
TMDB13572,movie,Twisted,,,2004,401 Van Ness Avenue,Paramount Pictures,Paramount Pictures,Philip Kaufman,Sarah Thorp,Ashley Judd,Samuel L. Jackson,,21
TMDB41579,movie,Getting Even with Dad,,,1994,401 Van Ness Avenue,Metro-Goldwyn-Mayer (MGM),Metro-Goldwyn-Mayer (MGM),Howard Deutch,Tom S. Parker,Macaulay Culkin,Ted Danson,,21
TMDB15659,movie,Foul Play,,,1978,401 Van Ness Avenue,Paramount Pictures,Paramount Pictures,Colin Higgins,Colin Higgins,Goldie Hawn,Chevy Chase,Burgess Meredith,21
TMDB12187,movie,Heart and Souls,,,1993,401 Van Ness Avenue,Universal Pictures,Electric Parc,Tomas Gislason,Tomas Gislason,Jorgen Leth,,,21
TMDB11863,movie,Jade,,,1995,401 Van Ness Avenue,Paramount Pictures,Paramount Pictures,William Friedkin,Joe Eszterhas,David Caruso,Linda Fiorentino,Chazz Palminteri,21
TMDB321697,movie,Steve Jobs,,,2015,401 Van Ness Avenue,RDF Productions LLC,Universal Pictures,Danny Boyle,Aaron Sorkin,Michael Fassbender,Kate Winslet,Seth Rogen,21
TMDB24508,movie,The Lineup,,,1958,401 Van Ness Avenue,Pajemer Productions,Columbia Pictures,Don Siegel,Stirling Silliphant,Eli Wallach,Robert Keith,Richard Jaeckel,21
TMDB11472,movie,Nine Months,,,1995,55 Golden Gate Avenue,1492 Pictures,Twentieth Century Fox Film Corp.,Chris Columbus,Chris Columbus,Hugh Grant,Julianne Moore,Robin Williams,21
TMDB217229,tv,Chef Dynasty: House of Fang,,,2022,200 Larkin Street,"Quidnet Media, LLC",Food Network,,,Lillian Phan,Long Vo,Christy-Anne Lopez,21
TMDB15659,movie,Foul Play,,,1978,200 Larkin Street,Paramount Pictures,Paramount Pictures,Colin Higgins,Colin Higgins,Goldie Hawn,Chevy Chase,Burgess Meredith,21
TMDB89300,movie,Maxie,,,1985,200 Larkin Street,Elsboy Entertainment,Orion Pictures Corporation,Paul Aaron,Patricia Resnick,Glenn Close,Mandy Patinkin,Ruth Gordon,21
TMDB57774,tv,Looking,,,2014,Civic Center Plaza,"Mission Street Productions, LLC",Home Box Office (HBO),Andrew Haigh,Michael Lannan,Jonathan Groff,Frankie J. Alvarez,Murray Bartlett,21
TMDB51388,tv,About a Boy,,,2014,Broderick from Fulton to McAlister,NBC Studios,National Broadcasting Company,Mark J. Kunerth,Jason Katims,David Walton,Minnie Driver,,21
TMDB566525,movie,Shang-Chi and the Legend of the Ten Rings,,,2021,Bush between Hyde and Kearny,Freelance Restorations LLC,Disney/Marvel,Destin Daniel Cretton,"Dave Callaham, Destin Daniel Cretton, Andrew Lanham",Simu Liu,Tony Chiu-Wai Leung,Awkwafina,21
TMDB126301,tv,Super Pumped,,,2022,City Hall,Possible Productions,Showtime,"Allen Coulter, Daniel Gray Longino, John Dahl, Zetna Fuentes","Brian Koppelman & David Levien, Sarah Acosta, Stephen Schiff, Emily Hornsby, Safie M. Dirie, Beth Schacter",Joseph Gordon-Levitt,Kyle Chandler,Kerry Bish�,21
TMDB57774,tv,Looking,2,210,2015,City Hall,"Mission Street Productions, LLC",HBO,Andrew Haigh,Michael Lannan,Jonathan Groff,Frankie Alvarez,Murray Bartlett,21
TMDB82110,tv,A Taiwanese Tale of Two Cities,,,2018,Civic Center Plaza,Envision Productions Inc.,Netflix,Tien-Lun Yeh,"Ling-Hui Chen, Nancy Chen, Chih-Chi Fan, Chia-Hui Lin",Tammy Cheng,Peggy Tseng,Shen-Hao Wen,21
TMDB60129,tv,Murder in the First,3,,2016,Civic Center Plaza,Turner North Center Productions,Turner Network Television (TNT),Steven Bochcho,Eric Lodal,Taye Diggs,Kathleen Robertson,Ian Anthony Dale,21
TMDB10650,movie,Sudden Impact,,,1983,Civic Center Plaza,Warner Bros. Pictures,Warner Bros. Pictures,Clint Eastwood,Harry Julian Fink,Clint Eastwood,Sondra Locke,Pat Hingle,21
TMDB11851,movie,The Presidio,,,1988,Civic Center Plaza,Paramount Pictures,Paramount Pictures,Peter Hyams,Larry Ferguson,Sean Connery,Mark Harmon,Meg Ryan,21
TMDB11851,movie,The Presidio,,,1988,Civic Center Plaza,Paramount Pictures,Paramount Pictures,Peter Hyams,Larry Ferguson,Sean Connery,Mark Harmon,Meg Ryan,21
TMDB291869,movie,I Am Michael,,,2015,F Train,That�s Hollywood,,Justin Kelly,Justin Kelly,James Franco,Emma Roberts,Zachary Quinto,21
TMDB623273,movie,Women is Losers,,,2021,F Train,Look at the Moon Pictures,,Lissette Feliciano,Lissette Feliciano,Lorenza Izzo,Simu Liu,Liza Weil,21
TMDB8592,tv,Parks and Recreation,,,2014,Filbert between Leavenworth and Hyde,"NBC Universal Media, LLC","NBC Universal Media, LLC",Dean Holland,Greg Daniels,Amy Poehler,,,21
TMDB82110,tv,A Taiwanese Tale of Two Cities,,,2018,Fulton St at Larkin St,Envision Productions Inc.,Netflix,Tien-Lun Yeh,"Ling-Hui Chen, Nancy Chen, Chih-Chi Fan, Chia-Hui Lin",Tammy Cheng,Peggy Tseng,Shen-Hao Wen,21
TMDB291869,movie,I Am Michael,,,2015,Grove and Polk,That�s Hollywood,,Justin Kelly,Justin Kelly,James Franco,Emma Roberts,Zachary Quinto,21
TMDB557659,movie,Attack of the Killer Tomatoes,,,1978,Hyde Street Cable Car,Four Square Productions,NAI Entertainment,John DeBello,John DeBello,David Miller,,,21
TMDB11610,movie,"Play it Again, Sam",,,1972,Hyde Street Cable Car,Paramount Pictures,Paramount Pictures,Herbert Ross,Woody Allen,Woody Allen,Diane Keaton,Tony Roberts,21
TMDB60129,tv,Murder in the First,3,,2016,Ivy Street between Laguna and Gough Streets,Turner North Center Productions,Turner Network Television (TNT),Steven Bochcho,Eric Lodal,Taye Diggs,Kathleen Robertson,Ian Anthony Dale,21
TMDB8592,tv,Parks and Recreation,,,2014,Larkin and Fulton,"NBC Universal Media, LLC","NBC Universal Media, LLC",Dean Holland,Greg Daniels,Amy Poehler,,,21
TMDB3050,movie,Doctor Dolittle,,,1998,Larkin and Hyde Street,Twentieth Century Fox Film Cooperation,Twentieth Century Fox Film Cooperation,Betty Thomas,Nat Mauldin,Eddie Murphy,Ossie Davis,,21
TMDB126301,tv,Super Pumped,,,2022,Larkin Street at Hayes,Possible Productions,Showtime,"Allen Coulter, Daniel Gray Longino, John Dahl, Zetna Fuentes","Brian Koppelman & David Levien, Sarah Acosta, Stephen Schiff, Emily Hornsby, Safie M. Dirie, Beth Schacter",Joseph Gordon-Levitt,Kyle Chandler,Kerry Bish�,21
TMDB340793,tv,Chance,2,,2017,Leavenworth at McAllister St,TVM Productions Inc.,Hulu,Rozann Dawson,Alexandra Cunningham,Hugh Laurie,Greta Lee,Ethan Suplee,21
TMDB60129,tv,Murder in the First,3,,2016,Linden Alley between Octavia and Gough Streets,Turner North Center Productions,Turner Network Television (TNT),Steven Bochcho,Eric Lodal,Taye Diggs,Kathleen Robertson,Ian Anthony Dale,21
TMDB160588,movie,Blue Jasmine,,,2013,Market and 11th,Perdido Productions,Sony Pictures Classics,Woody Allen,Woody Allen,Cate Blanchett,Alec Baldwin,Peter Sarsgaard,21
TMDB102899,movie,Ant-Man,,,2015,Market and Steuart Street,"PYM Particles Productions, LLC",Walt Disney Studios Motion Pictures,Peyton Reed,Gabriel Ferrari,Michael Douglas,Paul Rudd,,21
TMDB340793,tv,Chance,1,106,2016,McAllister between Leavenworth and Hyde,TVM Productions,HULU,Sara Gran,Dan Attias,Hugh Laurie,Gretchen Mol,Ethan Suplee,21
TMDB10142,movie,Casualties of War,,,1989,Mission Dolores Park (Mission District),Columbia Pictures Corporation,Columbia Pictures,Brian DePalma,Daniel Lang,Michael J. Fox,Sean Penn,,21
TMDB57774,tv,Looking,,,2014,Muni line N- Judah,"Mission Street Productions, LLC",Home Box Office (HBO),Andrew Haigh,Michael Lannan,Jonathan Groff,Frankie J. Alvarez,Murray Bartlett,21
TMDB57774,tv,Looking,,,2014,Punjab,"Mission Street Productions, LLC",Home Box Office (HBO),Andrew Haigh,Michael Lannan,Jonathan Groff,Frankie J. Alvarez,Murray Bartlett,21
TMDB82110,tv,A Taiwanese Tale of Two Cities,,,2018,City Hall,Envision Productions Inc.,Netflix,Tien-Lun Yeh,"Ling-Hui Chen, Nancy Chen, Chih-Chi Fan, Chia-Hui Lin",Tammy Cheng,Peggy Tseng,Shen-Hao Wen,21
TMDB513243,movie,The Etruscan Smile,,,2019,City Hall,"Po Valley Productions, LLC",TBD,Oded Binnun/ Michel Brezis,"Sarah Bellwood, Michal Lali Kagan, Michael McGowan Amital Stern, Jose Luis Sampedro",Brian Cox,Roseanne Arquette,Thora Birch,21
TMDB57774,tv,Looking,,,2016,City Hall,"Mission Street Productions, LLC",HBO,Andrew Haigh,Michael Lannan,Jonathan Groff,Frankie Alvarez,Murray Bartlett,21
TMDB61664,tv,Sense8,2,,2016,City Hall,"Unpronounceable Productions, LLC",Netflix,Wachowski Siblings,"J. Michael Straczynski, Wachowiski Siblings",Jamie Clayton,Daryl Hannah,Naveen Andrews,21
TMDB291869,movie,I Am Michael,,,2015,Sanchez/Cumberland steps and sidewalks,That�s Hollywood,,Justin Kelly,Justin Kelly,James Franco,Emma Roberts,Zachary Quinto,21
TMDB273153,movie,Summertime,,,2015,Sansome from Washington to Bush,"Creative Monster Productions, Inc.",9 Distribution,Gabriele Muccino,Gabriele Muccino,Jessica Rothe,Scott Bakula,Matilda Anna Ingrid Lutz,21
TMDB69061,tv,The OA,,,2019,SF War Memorial Opera House,Lunar Mining LLC,Netflix,Zal Batmanglij,"Zal Batmanglij, Brit Marling",Brit Marling,Emory Cohen,Patrick Gibson,21
TMDB620725,movie,Jexi,,,2019,SF War Memorial Opera House,CBS Films Inc.,Lionsgate,"Jon Lucas, Scott Moore","Jon Lucas, Scott Moore",Adam Devine,Alexandra Shipp,Michael Pena,21
TMDB62704,tv,Ballers,3,,2017,Taylor at Pacific,"Chori Perros Productions, LLC",HBO,Julian Farino,Stephen Levinson,Dwayne Johnson,John David Washington,Omar Benson Miller,21
TMDB323692,movie,Quitters,,,2015,Tonga Room,"Frederick & Ashbury, LLC.",,Noah Pritzker,Noah Pritzker,Kara Hayward,Mira Sorvino,Saffron Burrows,21
TMDB250124,movie,The Diary of a Teenage Girl,,,2015,Tonic,"Diary the Movie, LLC",Sony Pictures Classics,Marielle Heller,Marielle Heller,Alexander Skarsgard,Kristen Wiig,Christopher Meloni,21
TMDB454626,movie,Sonic the Hedgehog,,,2020,TransAmerica Building,"Paramount Overseas Productions, Inc.",Paramount Pictures,Jeff Fowler,"Josh Miller, Patrick Casey, Oren Uziel",Jim Carrey,James Marsden,Ben Schwartz,21
TMDB513576,movie,Always Be My Maybe,,,2019,United Nations Plaza,"Isla Productions, LLC",Netflix,Nahnatchka Khan,"Michael Golamco, Randall Park, Ali Wong",Ali Wong,Randall Park,Keanu Reeves,21
TMDB340793,tv,Chance,1,Pilot,2016,United Nations Plaza,TVM Productions,HULU,Lenny Abrahamson,Alexandra Cunningham and Kem Nunn,Hugh Laurie,Gretchen Mol,Ethan Suplee,21
TMDB68035,tv,When We Rise,,,2017,United Nations Plaza,Film 49 Productions,Amercian Broadcasting Company,Gus Van Sant,Dustin Lance Black,Guy Pierce,Mary-Louise Parker,Michael Kenneth Williams,21
TMDB11850,movie,Invasion of the Body Snatchers,,,1978,United Nations Plaza,Solofilm,United Artists,Philip Kaufman,Jack Finney,Donald Sutherland,Jeff Goldblum,Brooke Adams,21
TMDB6280,movie,Junior,,,1994,United Nations Plaza,Northern Lights Entertainment,Universal Pictures,Ivan Reitman,Kevin Wade,Arnold Schwarzenegger,Danny DeVito,Emma Thompson,21
TMDB24750,movie,Time After Time,,,1979,United Nations Plaza,Orion Pictures Corp.,Columbia Broadcasting System (CBS),Nicholas Meyer,Karl Alexander,Malcolm McDowell,Mary Steenburgen,David Warner,21
TMDB63097,movie,Golden Gate,,,1994,University of California Hastings College of the Law,Metro-Goldwyn-Mayer (MGM),Metro-Goldwyn-Mayer (MGM),Howard Deutch,David Henry Hwang,Matt Dillon,Joan Chen,,21
TMDB293863,movie,The Age of Adaline,,,2015,Unknown,Lionsgate / Sidney Kimmel Entertainment / Lakeshore Entertainment,,Lee Toland Krieger,J. Mills Goodloe,Blake Lively,Harrison Ford,Ellen Burstyn,21
TMDB56579,movie,24 Hours on Craigslist,,,2005,Unknown,Yerba Buena Productions,Zealot Pictures,Michael Ferris Gibson,N/A,Craig Newmark,,,21
TMDB3719,tv,48 Hours,,,1982,Unknown,Paramount Pictures,Paramount Pictures,Walter Hill,Walter Hill,Nick Nolte,Eddie Murphy,Annette O'Toole,21
TMDB416262,movie,American Yearbook,,,2004,Unknown,All Planet Studios,N/A,Brian Ging,Brian Ging,Nick Tagas,Jon Carlo Alvarez,,21
TMDB11595,movie,Another 48 Hrs.,,,1990,Unknown,Eddie Murphy Productions,Paramount Pictures,Walter Hill,Walter Hill,Eddie Murphy,Nick Nolte,,21
TMDB44737,movie,Babies,,,2010,Unknown,Canal+,Focus Features,Thomas Balmes,Thomas Balmes,Bayar,Hattie,,21
TMDB76499,movie,Barbary Coast,,,1935,Unknown,The Samuel Goldwyn Company,United Artists,Howard Hawks,Ben Hecht,Mariam Hopkins,Edward G. Robinson,Joel McCrea,21
TMDB15592,movie,Beaches,,,1988,Unknown,Silver Screen Partners IV,Columbia Broadcasting System,Garry Marshall,Mary Agnes Donoghue,Bette Midler,Barbara Hershey,John Heard,21
TMDB24618,movie,Bee Season,,,2005,Unknown,Bee Season Productions,Fox Searchlight Pictures,Scott McGehee,David Siegel,Richard Gere,Juliette Binoche,,21
TMDB6978,movie,Big Trouble in Little China,,,1986,Unknown,Twentieth Century Fox Film Corporation,Twentieth Century Fox Film Corporation,John Carpenter,Gary Goldman,Kurt Russell,Kim Catrall,James Hong,21
TMDB38631,movie,Confessions of a Burning Man,,,2003,Unknown,Hotbed Media,Windline Films,Paul Barnett,N/A,Kevin Epps,Anna Getty,,21
TMDB32488,movie,Days of Wine and Roses,,,1962,Unknown,Warner Bros. Pictures,Warner Bros. Pictures,Blake Edwards,JP Miller,Jack Lemmon,Lee Remick,Charles Bickford,21
TMDB9458,movie,Desperate Measures,,,1998,Unknown,Mandalay Entertainment,TriStar Pictures,Barbet Schroeder,David Klass,Michael Keaton,Andy Garcia,Raven-Symone,21
TMDB9101,movie,Down Periscope,,,1996,Unknown,Twentieth Century Fox Film Corp.,Twentieth Century Fox Film Corp.,David S. Ward,Hugh Wilson,Kelsey Grammar,Lauren Holly,,21
TMDB9079,movie,Dying Young,,,1991,Unknown,Twentieth Century Fox Corporation,Twentieth Century Fox Corporation,Joel Schumacher,Richard Friedenberg,Julia Roberts,Campbell Scott,,21
TMDB12237,movie,Faces of Death,,,1978,Unknown,F.O.D Productions,Aquarius Releasing,Conan Le Cilaire,Alan Black,Michael Carr,,,21
TMDB213306,movie,Fandom,,,2004,Unknown,The Digital Golem,Cinequest Distribution,Nicholas Tucker,Nicholas Tucker & Mark Hefti,Mark Hefti,Peter Quintana,,21
TMDB12499,movie,Fathers' Day,,,1997,Unknown,Northern Lights Entertainment,Columbia Broadcasting System,Ivan Reitman,Lowell Ganz,Robin Williams,Billy Crystal,,21
TMDB75386,movie,Haiku Tunnel,,,2001,Unknown,Hello Hooker Productions,Sony Pictures Classics,Jakob Kornbluth & Josh Kornbluth,Jakob Kornbluth & Josh Kornbluth,Josh Kornbluth,Warren Keith,,21
TMDB9614,movie,Happy Gilmore,,,1996,Unknown,Brillstein-Grey Entertainment,Universal Pictures,Dennis Dugan,Tim Herlihy,Adam Sandler,,,21
TMDB31770,movie,"Hello, Frisco, Hello",,,1943,Unknown,Twentieth Century Fox Film Corporation,Twentieth Century Fox Film Corporation,Bruce Humberstone,Robert Ellis,Alice Faye,John Payne,Jack Oakie,21
TMDB11093,movie,House of Sand and Fog,,,2003,Unknown,DreamWorks SKG,DreamWorks Distribution,Vadim Perelman,Vadim Perelman,Jennifer Connelly,Ben Kingsley,,21
TMDB7095,movie,Jack,,,1996,Unknown,American Zoetrope,Buena Vista Pictures,Francis Ford Coppola,James DeMonaco,Robin Williams,Diane Lane,,21
TMDB10539,movie,James and the Giant Peach,,,1996,Unknown,Skellington Productions,Walt Disney Studios Home Entertainment,Henry Selick,Karey Kirkpatrick,Richard Dreyfuss,Jane Leeves,,21
TMDB310814,movie,Julie & Jack,,,2003,Unknown,Moviehead Pictures,Echelon Entertainment,James Nguyen,James Nguyen & Joe Bright,Jenn Gotzon,Tippi Hedren,,21
TMDB9007,movie,Just Like Heaven,,,2005,Unknown,DreamWorks SKG,DreamWorks Distribution,Mark Waters,Peter Tolan,Reese Witherspoon,Mark Ruffalo,,21
TMDB11820,movie,Mona Lisa Smile,,,2003,Unknown,Revolution Studios,Columbia Pictures,Mike Newell,Lawrence Konner,Julia Roberts,Kirsten Dunst,,21
TMDB97010,movie,Night of Henna,,,2005,Unknown,Zee Films,Illuminare Entertainment,Hassan Zee,Hassan Zee,Joyce Carlin,Nancy Carlin,,21
TMDB131957,movie,Nina Takes a Lover,,,1994,Unknown,Alan Jacobs Productions,Columbia TriStar Home Video,Alan Jacobs,Alan Jacobs,Laura San Giacomo,Paul Rhys,,21
TMDB35412,movie,On the Beach,,,1959,Unknown,Stanley Kramer Productions,United Artists,Stanley Kramer,John Paxton,Gregory Peck,Ava Gardner,Fred Astaire,21
TMDB41478,movie,Panther,,,1995,Unknown,Gramercy Pictures,PolyGram Video,Mario Van Peebles,Mario Van Peebles,Kadeem Hardison,Bookeem Woodbine,,21
TMDB114,movie,Pretty Woman,,,1990,Unknown,Touchstone Pictures,Buena Vista Pictures,Garry Marshall,J.F. Lawton,Richard Gere,Julia Roberts,,21
TMDB63100,movie,Psych-Out,,,1968,Unknown,Dick Clark Productions,American International Pictures (AIP),Richard Rush,Betty Tusher,Jack Nicholson,Susan Strasberg,Dean Stockwell,21
TMDB13937,movie,Raising Cain,,,1992,Unknown,Pacific Western,Universal Pictures,Brian DePalma,Brian DePalma,John Lithgow,,,21
TMDB11535,movie,Rollerball,,,2002,Unknown,Atlas Entertainment,MGM Home Entertainment,John McTiernan,William Harrison,Chris Klein,Jean Reno,,21
TMDB9778,movie,Serendipity,,,2001,Unknown,Miramax Films,Miramax Home Entertainment,Peter Chelsom,Marc Klein,John Cusack,Kate Beckinsale,,21
TMDB2071,movie,Shattered,,,1991,Unknown,Capella International,Metro-Goldwyn-Mayer,Wolfgang Petersen,Wolfgang Petersen,Tom Berenger,Bob Hoskins,,21
TMDB336325,movie,Street Music,,,1981,Unknown,Pacificon Films,Specialty Films,Jenny Bowen,Jenny Bowen,Elizabeth Daily,Larry Breeding,Ned Glass,21
TMDB73511,movie,The Californians,,,2005,Unknown,Parker Film Company,Fabrication Films,Jonathan Parker,Jonathan Parker & Catherine DiNapoli,Noah Wyle,,,21
TMDB26142,movie,The Doctor,,,1991,Unknown,Silver Screen Partners IV,Buena Vista Pictures,Randa Haines,Robert Caswell,William Hurt,Christine Lahti,,21
TMDB10537,movie,The Doors,,,1991,Unknown,Bill Graham Films,TriStar Pictures,Oliver Stone,J. Randal Johnson,Val Kilmer,Meg Ryan,,21
TMDB12698,movie,The Fog of War,,,2003,Unknown,Sony Pictures Classics,Sony Pictures Classics,Errol Morris,N/A,Robert McNamara,,,21
TMDB275884,movie,The Last of the Gladiators,,,1988,Unknown,Twin Tower Enterprises,Evel Videos,Martin Jay Sadoff,Martin Jay Sadoff,Evel Knievel,,,21
TMDB29735,movie,The Laughing Policeman,,,1973,Unknown,Twentieth Century Fox Film Corporation,American Broadcasting Company (ABC),Stuart Rosenberg,Thomas Rickman,Walter Matthau,Bruce Dern,Louis Gossett Jr.,21
TMDB9479,movie,The Nightmare Before Christmas,,,1993,Unknown,Touchstone Pictures,Buena Vista Pictures,Henry Selick,Tim Burton,Danny Elfman,Catherine O'Hara,,21
TMDB92272,movie,The Organization,,,1971,Unknown,The Mirisch Corporation,United Artists,Don Medford,James R. Webb,Sidney Poitier,Barbara McNair,,21
TMDB11345,movie,The Zodiac,,,2005,Unknown,Blackwater Films,THINKFilm,Alexander Bulkley,Alexander Bulkley & Kelley Bulkeley,Justin Chambers,Robin Tunney,,21
TMDB34732,movie,They Call Me Mister Tibbs!,,,1970,Unknown,Mirisch Corporation,United Artists,Gordon Douglas,Alan R. Trustman,Sidney Poitier,Martin Landau,Barbara McNair,21
TMDB48482,movie,Thief of Hearts,,,1984,Unknown,Paramount Pictures,Paramount Pictures,Douglas Day Stewart,Douglas Day Stewart,Steven Bauer,David Caruso,Barbara Williams,21
TMDB10478,movie,Tin Cup,,,1996,Unknown,Regency Enterprises,Warner Bros. Pictures,Ron Shelton,John Norville,Kevin Costner,Rene Russo,,21
TMDB39943,movie,To the Ends of the Earth,,,1948,Unknown,Kennedy-Buckman Pictures,Columbia Pictures,Robert Stevenson,Jay Richard Kennedy,Dick Powell,Signe Hasso,Maylia,21
TMDB31863,movie,True Believer,,,1989,Unknown,Columbia Pictures Corporation,Columbia Pictures,Joseph Ruben,Wesley Strick,James Woods,"Robert Downey, Jr.",,21
